tconst	isAdult	startYear	genres	runtimeMinutes	averageRating	directors	writers
tt0117364	0	1996	Drama,Romance	144	6.2	nm0001005	nm0416556,nm0428630
tt0117372	0	1996	Comedy,Drama,Fantasy	123	5.7	nm0001508	nm0622251,nm0792845,nm0073394,nm0560894,nm0778819
tt0117381	0	1996	Crime,Drama,Mystery	129	7.7	nm0387706	nm0225942,nm0787399,nm0081189
tt0117394	0	1996	Crime,Drama,Romance	114	7.2	nm0728149	nm0305481
tt0117398	0	1996	Drama	90	7.7	nm0201094,nm0201095	nm0201095,nm0201094,nm0584765,nm10826666
tt0117407	0	1996	Crime,Thriller	110	7.3	nm0716347	nm0196930,nm0716347
tt0117412	0	1996	Comedy	100	5.8	nm0013041	nm0013041,nm0658049,nm0863816
tt0117420	0	1996	Action,Adventure,Drama	95	5.6	nm0000241	nm0245235,nm0000241,nm12026427,nm0597857
tt0117427	0	1996	Adventure,Comedy,Drama	100	5.4	nm0304395	nm0607454
tt0117437	0	1996	Action,Comedy,Drama	177	6.1	nm0201710	nm0080327,nm0201710,nm0796503
tt0117438	0	1996	Action,Crime,Drama	121	6.7	nm0000165	nm0401738,nm0537363,nm0697115,nm0407245
tt0117468	0	1997	Action,Crime,Drama	91	6.2	nm0007128	nm0358228,nm0833866,nm0046093
tt0117473	0	1996	Drama,Thriller	95	5.3	nm0427468	nm0427468
tt0117477	0	1996	Comedy,Drama,History	102	7.3	nm0496312	nm0913966,nm0275260,nm0895859
tt0117482	0	1996	Drama,Romance	92	4.7	nm0644806	nm0644806
tt0117496	0	1997	Adventure,Drama	105	6.0	nm0362738,nm0004305	nm0214518,nm0517465,nm0944003,nm0133459
tt0117500	0	1996	Action,Adventure,Thriller	136	7.4	nm0000881	nm0918711,nm0177018,nm0743119
tt0117509	0	1996	Drama,Romance	120	6.7	nm0525303	nm0000636,nm0668902,nm0525303
tt0117533	0	1996	Action,Drama,Thriller	99	5.8	nm0847749	nm0277281,nm0831370
tt0117550	0	1996	Comedy	97	2.6	nm0613981	nm0093965,nm0558001,nm0713244
tt0117555	0	1997	Drama,War	110	8.1	nm0448632	nm0448632,nm0796710,nm0952429
tt0117561	0	1996	Comedy,Fantasy,Mystery	96	6.7	nm0001752	nm0001752
tt0117571	0	1996	Horror,Mystery	111	7.4	nm0000127	nm0932078
tt0117575	0	1996	Comedy,Drama	99	6.7	nm0232504,nm0492305	nm0482571,nm0492305,nm0232504
tt0117577	0	1994	Comedy	84	6.0	nm0440799	nm0440799
tt0117581	0	1996	Action,Comedy,Family	90	3.4	nm0613981	nm7651491
tt0117582	0	1996	Drama,Thriller	95	5.6	nm0358960	nm0175676,nm0358960
tt0117589	0	1996	Comedy,Drama	136	8.0	nm0005139	nm0005139
tt0117603	0	1996	Action,Crime,Drama	123	6.9	nm0336620	nm0119405,nm0486824
tt0117608	0	1996	Comedy	94	5.8	nm0528718	nm0383733,nm0106563
tt0117609	0	1990	Action,Comedy,Crime	105	5.7	nm0381230,nm0442207	nm0442207,nm0651608,nm0765910,nm3174120,nm3173673
tt0117611	0	1998	Action,Horror,Thriller	120	4.8	nm0228858	nm0831370,nm0831290
tt0117615	0	1996	Comedy,Drama,Music	136	7.7	nm0839397	nm0839397
tt0117628	0	1996	Comedy,Drama,Romance	96	6.0	nm0122653	nm0122653
tt0117631	0	1996	Biography,Drama,Music	105	7.6	nm0382956	nm0764982,nm0382956
tt0117653	0	1996	Action,Drama,Thriller	93	5.3	nm0611683	nm0022835
tt0117658	0	1996	Horror,Mystery,Thriller	113	6.0	nm0000783	nm0536028,nm0000783,nm0274853
tt0117665	0	1996	Crime,Drama,Thriller	147	7.5	nm0001469	nm0136262,nm0001469
tt0117666	0	1996	Drama	135	8.0	nm0000671	nm0000671
tt0117688	0	1996	Action,Sci-Fi,Thriller	94	4.1	nm0053157	nm0556928,nm0179968
tt0117690	0	1996	Drama,History	112	7.2	nm0313623	nm0313623,nm0006487
tt0117695	0	1996	Comedy,Romance	110	6.2	nm0893872	nm0545690,nm0686742,nm0893872
tt0117705	0	1996	Adventure,Animation,Comedy	88	6.5	nm0701592	nm1080144,nm0748874,nm0365390,nm0918339
tt0117715	0	1996	Comedy,Drama	85	7.3	nm0840905	nm0840905
tt0117718	0	1996	Drama	117	7.0	nm0957453	nm0957453
tt0117723	0	1996	Action,Comedy	81	5.3	nm0295007	nm0294997,nm0783536,nm0295007,nm0161003
tt0117731	0	1996	Action,Adventure,Drama	111	7.6	nm0000408	nm0734472,nm0075834,nm0103804,nm0601822
tt0117737	0	1996	Drama,Mystery,Romance	118	6.5	nm0000934	nm0000934,nm0591612
tt0117765	0	1996	Comedy,Crime,Drama	115	4.6	nm0000921	nm0382437,nm0000921
tt0117768	0	1996	Adventure,Comedy	94	4.3	nm0000484	nm0550930,nm0020068,nm0286715
tt0117771	0	1996	Comedy,Drama	90	6.6	nm0899121	nm0360694,nm0899121
tt0117774	0	1996	Action,Crime,Drama	114	6.0	nm0541677	nm0296689,nm0800555,nm0650276
tt0117781	0	1996	Crime,Drama	122	6.1	nm0001047	nm0495378
tt0117784	0	1996	Drama,Sport	99	5.9	nm0326837	nm0742568,nm0569198
tt0117786	0	1997	Action,Adventure,Comedy	88	6.2	nm0005033	nm0530853,nm0849282
tt0117791	0	1996	Biography,Drama,Romance	125	6.3	nm0412465	nm0400251,nm0695609
tt0117797	0	1996	Crime,Drama	148	7.5	nm0412517	nm0412517
tt0117802	0	1996	Comedy,Drama	96	7.2	nm0510731	nm0269463
tt0117803	0	1996	Action,Drama,Thriller	97	5.0	nm0002622	nm0247574,nm0002622,nm0295032
tt0117808	0	1996	Drama,Horror,Mystery	110	5.8	nm0958558	nm0340399
tt0117817	0	1996	Comedy,Drama	103	6.9	nm0626406	nm0322987,nm0626406,nm0636324,nm0897244
tt0117826	0	1996	Comedy,Fantasy,Horror	87	5.4	nm0012155	nm0301362,nm0301826,nm0000709,nm0441623,nm0012155
tt0117876	0	1996	Adventure,Animation,Comedy	95	7.1	nm0624374	nm0435312,nm0624374,nm0875378
tt0117883	0	1996	Crime,Horror,Mystery	125	7.4	nm0024622	nm0024622,nm0317834
tt0117887	0	1996	Comedy,Drama,Music	108	7.0	nm0000158	nm0000158
tt0117891	0	1996	Comedy,Crime,Drama	108	5.6	nm0001454	nm0001454,nm0262558,nm0119425,nm0060076
tt0117894	0	1996	Fantasy,Horror	93	5.8	nm0276169	nm0000175,nm0568313,nm0276169
tt0117898	0	1997	Crime,Drama	100	5.2	nm0643422	nm0860292,nm0343419
tt0117905	0	1996	Drama,Romance	118	8.1	nm0151066	nm0387306
tt0117909	0	1996	Drama,Fantasy,Romance	125	7.3	nm0575523	nm0575523
tt0117910	0	1996	Comedy,Drama,Romance	140	6.6	nm0225935	nm0722882,nm0130640,nm0225935,nm0023764
tt0117913	0	1996	Crime,Drama,Thriller	149	7.5	nm0001708	nm0001300,nm0326040
tt0117918	0	1996	Comedy,Drama,Romance	135	6.4	nm0005421	nm0636358,nm0005421
tt0117924	0	1996	Drama,Fantasy,Romance	93	5.8	nm0696309	nm0103684,nm0005082
tt0117951	0	1996	Drama	93	8.1	nm0000965	nm0920543,nm0388076
tt0117958	0	1996	Comedy,Drama	95	7.1	nm0000114	nm0000114
tt0117959	0	1997	Drama,War	125	6.5	nm0742940	nm0346096,nm0505485,nm0677758,nm0742940,nm0750048
tt0117965	0	1996	Drama,Thriller	94	5.7	nm0462895	nm0121708,nm0462895
tt0117968	0	1996	Comedy,Crime,Fantasy	123	6.8	nm0749914	nm0749914,nm0094726
tt0117979	0	1996	Comedy,Romance	97	6.3	nm0499724	nm0920108
tt0117983	0	1996	Action,Comedy,Drama	153	5.1	nm0223485	nm1054963,nm0415514
tt0117991	0	1996	Comedy,Drama,Romance	134	7.1	nm0638080	nm0000636,nm0638080
tt0117998	0	1996	Action,Adventure,Thriller	113	6.5	nm0000957	nm0000341,nm0551926
tt0118001	0	1995	Comedy,Romance	118	5.4	nm0874096	nm0922799,nm0874096,nm0874093
tt0118002	0	1996	Comedy,Crime,Romance	96	5.3	nm0071611	nm0001459,nm0035836,nm0501181
tt0118011	0	1995	Drama,Romance	94	8.0	nm0831207	nm0783068
tt0118015	0	1996	Comedy,Drama	110	7.4	nm0458251	nm0418450,nm0045870,nm0458251
tt0118018	0	1996	Comedy,Romance	108	5.9	nm0001901	nm0001901,nm0072306
tt0118020	0	1996	Comedy,Drama	107	7.2	nm0002191	nm0219082,nm0494378,nm0002191
tt0118040	0	1996	Drama,Mystery,Sci-Fi	117	6.0	nm0001093	nm0311469
tt0118043	0	1996	Drama	118	6.8	nm0772522	nm0869675,nm0140643,nm0772522
tt0118044	0	1996	Drama,Romance	103	6.5	nm0001024	nm1484798,nm0001024
tt0118055	0	1996	Drama,Romance	124	6.1	nm0000816	nm0225820,nm0242869,nm1086191
tt0118064	0	1996	Comedy,Drama	100	6.7	nm0001241	nm0236486
tt0118073	0	1996	Comedy	90	5.9	nm0762541	nm0777442,nm0253323,nm0438226,nm0073790,nm0956785
tt0118083	0	1996	Crime,Drama,Romance	98	4.9	nm0359081	nm0374969,nm0359081,nm0906267
tt0118100	0	1996	Crime,Drama,Romance	117	6.7	nm0029242	nm0029242,nm0851522,nm0018875,nm0094726
tt0118111	0	1996	Comedy	84	7.4	nm0001302	nm0001302,nm0506405
tt0118113	0	1996	Comedy,Drama,Romance	86	6.7	nm0392237	nm0392237
tt0118117	0	1996	Drama	123	6.9	nm0000389	nm0240384
tt0118125	0	1996	Comedy,Drama,Romance	85	7.1	nm0243109	nm0243109,nm0571653
tt0118138	0	1996	Action,Animation,Comedy	85	5.6	nm0067296,nm0769405	nm1776048,nm0271143,nm0271136,nm0797327
tt0118147	0	1996	Documentary,Sport	88	7.9	nm0309382	\N
tt0118158	0	1996	Adventure,Drama	129	6.6	nm0000631	nm0317335,nm0840307,nm0733149
tt0118163	0	1996	Biography,Drama,Romance	111	7.0	nm0006959	nm0255008,nm0616810
tt0118172	0	1996	Adventure,Comedy,Family	88	6.2	nm0001402	nm0001402,nm0334370
tt0118200	0	1996	Action,Animation,Fantasy	100	6.1	nm0727336	nm1220477,nm0624955,nm0407022,nm0031919,nm0959985,nm0913834,nm0727336
tt0118301	0	1998	Comedy	96	6.0	nm0169874	nm0009159,nm0110791,nm0870592,nm0925234
tt0118521	0	1994	Documentary,Music	118	8.8	nm0539950	nm1376373
tt0118523	0	1997	Comedy,Romance	113	4.8	nm0934525	nm0392848
tt0118525	0	1997	Comedy,Drama,Musical	147	4.6	nm0712541	nm0409790,nm0415514
tt0118531	0	1997	Drama,Thriller	119	6.6	nm0721817	nm0944878
tt0118539	0	1998	Action,Adventure,Comedy	93	3.0	nm0573732	nm0573732,nm0680485
tt0118540	0	1997	Documentary,History	102	7.8	nm0000490	\N
tt0118541	0	1997	Adventure,Comedy,Crime	95	5.4	nm0776114	nm0776114
tt0118548	0	1997	Action,Crime,Drama	121	6.7	nm0000142	nm0049641,nm0001279
tt0118554	0	1997	Comedy,Drama,Romance	100	6.1	nm0379775,nm0391502	nm0379775,nm0391502
tt0118556	0	1997	Comedy,Romance	100	6.1	nm0001162	nm0330565
tt0118564	0	1997	Drama,Mystery,Thriller	114	6.9	nm0001707	nm0001930,nm0001707
tt0118566	0	1997	Comedy,Drama,Romance	119	6.0	nm0748928	nm0748928
tt0118570	0	1997	Comedy,Drama,Family	98	5.3	nm0001747	nm0225235,nm0848496,nm0578850
tt0118571	0	1997	Action,Crime,Drama	124	6.5	nm0000583	nm0549256
tt0118577	0	1997	Comedy	86	3.5	nm0002137,nm0000647	nm0000390
tt0118583	0	1997	Action,Horror,Sci-Fi	109	6.2	nm0000466	nm0639321,nm0795953,nm0923736
tt0118586	0	1997	Crime,Drama,Romance	86	6.4	nm0796357	nm0796359
tt0118588	0	1997	Comedy,Drama,Sport	115	7.1	nm0892400	nm0018636,nm0892400
tt0118589	0	2001	Drama,Music,Romance	104	2.4	nm0193554	nm0921985,nm0486824
tt0118591	0	1997	Comedy,Family	90	6.2	nm0156434	nm0463674,nm2260417
tt0118603	0	1997	Crime,Drama,Thriller	100	5.9	nm0002382	nm0002382
tt0118604	0	1997	Comedy,Fantasy,Horror	98	5.1	nm0909026	nm0000484,nm0122899,nm0827868,nm0909026
tt0118607	0	1997	Biography,Drama,History	155	7.3	nm0000229	nm0291905
tt0118615	0	1997	Action,Adventure,Horror	89	4.9	nm0515891	nm0061829,nm0143596,nm0258390
tt0118616	0	1998	Comedy	87	4.6	nm0087503	nm0087503,nm0185707
tt0118617	0	1997	Adventure,Animation,Drama	94	7.1	nm0089940,nm0325776	nm0310319,nm0333949,nm0879318,nm0925276,nm0875740
tt0118623	0	1997	Drama,Romance	108	6.3	nm0741262	nm0866243,nm0741262
tt0118632	0	1997	Drama	134	7.2	nm0000380	nm0000380
tt0118633	0	1997	Comedy,Crime,Drama	108	5.9	nm0442345	nm0634461,nm0381074,nm0725300
tt0118635	0	1998	Biography,Comedy	78	6.9	nm0604335	nm0604335
tt0118636	0	1998	Crime,Drama,Thriller	111	6.7	nm0001741	nm0000175,nm0101625
tt0118644	0	1997	Crime,Drama	128	6.4	nm0440913	nm0099398,nm0440913
tt0118647	0	1997	Action,Crime,Thriller	115	6.8	nm0240995	nm0330108,nm0787082
tt0118652	0	2001	Comedy,Horror,Mystery	100	4.9	nm0440948	nm0551138
tt0118655	0	1997	Adventure,Comedy	89	7.0	nm0005366	nm0000196
tt0118660	0	1997	Action,Drama,Musical	127	4.6	nm0451326	nm0451168
tt0118661	0	1998	Action,Adventure,Sci-Fi	89	3.8	nm0154819	nm0628285,nm0534207
tt0118663	0	1997	Comedy	91	4.8	nm0870186	nm0004752
tt0118665	0	1999	Comedy,Crime,Family	97	2.6	nm0163706	nm0666999,nm0559228,nm0335835,nm0163706,nm0584121
tt0118670	0	1997	Drama,Thriller	88	5.3	nm0062644	nm0637492
tt0118673	0	1998	Action,Comedy,Musical	140	5.9	nm0223522	nm0415514
tt0118678	0	1997	Comedy	95	5.1	nm0005846,nm0314305	nm0314305
tt0118682	0	1997	Drama,Music	110	6.4	nm0902290	nm0928940,nm0902290,nm0852023
tt0118686	0	1998	Drama,Romance	113	5.8	nm0080233	nm0080233,nm0172741
tt0118688	0	1997	Action,Sci-Fi	125	3.8	nm0001708	nm0004170,nm0326040
tt0118689	0	1997	Adventure,Comedy,Family	89	6.5	nm0809321	nm0000100,nm0193485,nm0003741
tt0118691	0	1997	Comedy,Romance	105	5.5	nm0477129	nm0333804
tt0118694	0	2000	Drama,Romance	98	8.1	nm0939182	nm0939182
tt0118696	0	1997	Drama,Thriller	88	4.9	nm0903717	nm0791672,nm0224601
tt0118698	0	1997	Drama,History,Romance	105	7.1	nm0558773	nm0792526
tt0118702	0	1997	Action,Comedy,Crime	90	5.5	nm0205542	nm0113061,nm0289653
tt0118705	0	1997	Drama	87	6.9	nm0673229	nm0673229
tt0118708	0	1997	Action,Comedy	88	5.6	nm0240797	nm0270936,nm0458517
tt0118715	0	1998	Comedy,Crime	117	8.1	nm0001054,nm0001053	nm0001053,nm0001054
tt0118730	0	1997	Drama,Horror,Thriller	101	4.8	nm0138624	nm0138624
tt0118734	0	1997	Drama,Mystery,Thriller	98	5.4	nm0001206	nm0001206,nm0361332,nm0957631
tt0118735	0	1997	Drama,Thriller	103	6.0	nm0896509	nm0258012
tt0118736	0	1998	Action,Adventure,Comedy	91	6.4	nm0612812	nm0265957,nm0612812
tt0118742	0	1997	Drama,Romance	103	6.0	nm0949796	nm0949796
tt0118744	0	1998	Drama,Thriller	96	5.5	nm0200978	nm0200978,nm0750608
tt0118747	0	1998	Action,Comedy,Crime	123	4.9	nm0000484	nm0000101,nm0000484
tt0118749	0	1997	Drama	155	7.9	nm0000759	nm0000759
tt0118750	0	1997	Comedy,Romance	79	5.5	nm0689385	nm0119405,nm0662084
tt0118751	0	1997	Action,Drama,History	176	7.9	nm0244892	nm0244892,nm0244898
tt0118755	0	1997	Adventure,Comedy,Family	89	5.9	nm0382072	nm0636260,nm0779170,nm0436960
tt0118756	0	1997	Adventure,Drama	128	6.9	nm0003606	nm0003606,nm0181924,nm0299692,nm0867374
tt0118760	0	1997	Drama,Romance,Sport	113	7.0	nm0006487	nm0006487,nm0313623
tt0118763	0	1996	Adventure,Crime,Drama	91	6.2	nm0269502	nm0920017,nm0808009
tt0118764	0	1997	Comedy,Drama,Sport	107	6.7	nm0768597	nm0288473,nm0768597
tt0118766	0	1998	Drama	95	5.4	nm0790291	nm0191907,nm0572302,nm0790291
tt0118767	0	1997	Crime,Drama,Thriller	99	7.8	nm0049326	nm0049326
tt0118768	0	1997	Drama	123	6.1	nm0000136	nm0567780,nm0567073,nm0000136,nm0220127
tt0118771	0	1997	Action,Crime,Drama	93	7.0	nm0609236	nm0609236,nm0599924
tt0118772	0	1997	Comedy,Drama,Romance	90	4.7	nm0339254	nm0188165
tt0118785	0	1997	Comedy,Thriller	83	6.7	nm0805760	nm0354719,nm0805760
tt0118787	0	1997	Adventure,Comedy,Drama	84	4.8	nm0003031	nm0513255,nm0431622,nm0003031
tt0118788	0	1997	Drama	110	7.0	nm0002797	nm0025117,nm0182275,nm0002797,nm0328000,nm0701966
tt0118789	0	1998	Comedy,Drama,Romance	110	7.4	nm0001252	nm0001252,nm0046750
tt0118798	0	1998	Comedy,Drama,Romance	108	6.8	nm0000886	nm0000886,nm0683282
tt0118799	0	1997	Comedy,Drama,Romance	116	8.6	nm0000905	nm0148437,nm0000905
tt0118804	0	1997	Comedy,Drama	110	7.1	nm0001403	nm0564496,nm0001403
tt0118818	0	1997	Comedy,Drama	83	7.1	nm0005139	nm0005139
tt0118819	0	1997	Drama	103	7.3	nm0000264	nm0000264,nm0719334,nm0520943,nm0346277
tt0118822	0	1997	Drama,Romance	105	6.0	nm0554880	nm0554838
tt0118826	0	1997	Comedy,Drama	85	7.6	nm0803203	nm0162274,nm0322467,nm0448088,nm0803203
tt0118829	0	1997	Animation,Comedy,Family	75	6.9	nm0227540	nm0773985,nm0501729,nm0227540,nm0946636,nm0568505,nm0938846,nm0304432,nm0748429,nm0504327,nm0678505,nm1026586,nm0666791
tt0118834	0	1998	Drama,Romance	122	6.3	nm0161717	nm0860019,nm0161717,nm0873211
tt0118836	0	1997	Comedy	95	2.3	nm0005618	nm0784682,nm0583397,nm0005618
tt0118840	0	1997	Crime,Drama,History	95	5.5	nm0885666	nm0885666
tt0118842	0	1997	Comedy,Drama,Romance	113	7.2	nm0003620	nm0003620
tt0118843	0	1998	Comedy,Crime,Romance	127	8.0	nm0001437	nm0586235
tt0118845	0	1997	Drama,Romance	96	7.7	nm0939182	nm0939182,nm0700194
tt0118849	0	1997	Drama,Family,Sport	89	8.2	nm0006498	nm0006498
tt0118851	0	1997	Drama,Romance	99	6.2	nm0911061	nm0140643,nm0343419,nm0408688,nm0857623,nm0911061
tt0118852	0	2000	Drama	99	7.1	nm0000199	nm0507277
tt0118859	0	1997	Crime,Drama,Thriller	97	6.1	nm0410139	nm0812747
tt0118863	0	1998	Comedy,Crime	104	6.6	nm0229694	nm0372356
tt0118864	0	1998	Action	94	4.7	nm0004161	nm0503600,nm0817065
tt0118866	0	1997	Comedy,Drama	96	6.6	nm0819613	nm0819613,nm0819614
tt0118870	0	1997	Crime,Drama,Thriller	96	5.1	nm0725983	nm0725983
tt0118880	0	1997	Action,Crime,Thriller	115	6.9	nm0922346	nm0003298
tt0118883	0	1997	Action,Drama,Mystery	135	6.7	nm0001149	nm0001338
tt0118884	0	1997	Drama,Mystery,Sci-Fi	150	7.5	nm0000709	nm0366337,nm0325533,nm0755981,nm0238668
tt0118887	0	1997	Crime,Drama,Thriller	105	7.0	nm0003506	nm0003506
tt0118892	0	1998	Biography,Drama,Romance	111	7.1	nm0380980	nm0742796,nm0231639
tt0118894	0	1998	Comedy,Drama,Romance	108	6.2	nm0005197	nm0051304,nm0796848,nm0850614
tt0118895	0	1997	Drama,Thriller	112	6.6	nm0006734	nm0018875,nm0006734
tt0118900	0	1997	Action,Crime,Drama	111	6.4	nm0467942	nm0467942
tt0118901	0	1997	Comedy,Drama	107	5.9	nm0001486	nm0233223,nm0777457
tt0118906	0	1997	Comedy,Musical,Romance	100	7.4	nm0879423	nm0617350,nm0879423
tt0118925	0	1998	Comedy,Drama,Family	97	6.7	nm0564827	nm0564827
tt0118926	0	2002	Crime,Drama,Thriller	132	6.8	nm0000518	nm0787649
tt0118927	0	1997	Action,Crime,Drama	95	4.5	nm0740213	nm0490417,nm0740213
tt0118928	0	1997	Action,Adventure,Thriller	108	6.1	nm0002044	nm0092018
tt0118929	0	1998	Fantasy,Mystery,Sci-Fi	100	7.6	nm0001639	nm0001639,nm0229644,nm0275286
tt0118930	0	1988	Drama,Romance	101	5.3	nm0631872	nm0586288,nm1027069,nm0431287
tt0118931	0	1997	Action,Adventure,Comedy	180	5.9	nm0890060	nm0155027,nm1568319,nm0890060
tt0118954	0	1997	Comedy	96	7.3	nm0000095	nm0000095
tt0118956	0	1998	Action,Adventure,Horror	106	6.1	nm0814085	nm0814085
tt0118957	0	1997	Comedy,Romance	140	6.7	nm0223522	nm0063357,nm0707274
tt0118966	0	1998	Action,Crime,Drama	100	6.1	nm0775447	nm0458318
tt0118971	0	1997	Drama,Fantasy,Mystery	144	7.5	nm0000431	nm0003825,nm0501380,nm0006904
tt0118972	0	1997	Action,Crime,Drama	111	6.2	nm0001587	nm0418883,nm0169173,nm0665932
tt0118976	0	1997	Comedy,Fantasy,Sport	105	6.3	nm0149260	nm0149260
tt0118980	0	1997	Drama	98	6.7	nm0000459	nm0418321
tt0118983	0	1997	Comedy,Drama,Musical	180	7.0	nm0007181	nm0151511,nm0159147,nm0159158,nm0007181
tt0118996	0	1997	Action,Comedy,Crime	103	6.5	nm0468007	nm0396790
tt0118998	0	1998	Comedy,Family,Fantasy	85	5.4	nm0858525	nm0517452,nm0560894,nm0505648
tt0119004	0	2001	Comedy,Drama	89	5.5	nm0730222	nm0039192,nm0065818,nm0730222,nm0836476,nm0923673
tt0119007	0	1996	Drama	90	6.4	nm0955451	nm0944494,nm0955451
tt0119008	0	1997	Biography,Crime,Drama	127	7.7	nm0001565	nm0685587,nm0940361,nm0001921
tt0119013	0	1997	Action,Comedy,Sci-Fi	93	4.8	nm0007139	nm0415979,nm0597857
tt0119019	0	1997	Comedy,Drama	97	6.9	nm0852363	nm0852363,nm0113819
tt0119038	0	1998	Comedy	80	7.6	nm0891554	nm0891554
tt0119051	0	1997	Action,Adventure,Drama	117	6.9	nm0848414	nm0000519
tt0119052	0	1997	Drama	112	7.1	nm0295030	nm0141620,nm0358839,nm0802621,nm0295030
tt0119053	0	1998	Adventure,Comedy,Western	90	5.8	nm0001302	nm0638358,nm0938152,nm0354863
tt0119054	0	1997	Comedy,Romance	92	6.0	nm0205157	nm0205157
tt0119055	0	1997	Horror,Mystery,Thriller	95	4.8	nm0082841	nm0783544
tt0119062	0	1997	Drama,Thriller	122	5.6	nm0000694	nm0458911,nm0000694
tt0119072	0	1997	Comedy	95	2.0	nm0093051	nm0093051,nm0117507,nm0825289
tt0119079	0	1999	Drama,Romance	106	6.8	nm0276397	nm0262167,nm0701090,nm0407199
tt0119080	0	1997	Drama	108	7.2	nm0501435	nm0501435
tt0119081	0	1997	Horror,Sci-Fi,Thriller	96	6.6	nm0027271	nm0252155
tt0119084	0	1996	Thriller	87	5.2	nm0504495	nm1661375,nm0169540
tt0119086	0	1997	Action,Comedy,Crime	101	5.4	nm0104193	nm0011206,nm0166074,nm0478588
tt0119088	0	1997	Action,Adventure,Crime	100	4.6	nm0580726	nm0366330,nm0130502
tt0119092	0	1997	Crime,Drama,Thriller	105	6.6	nm0000944	nm0072032
tt0119094	0	1997	Action,Crime,Sci-Fi	138	7.3	nm0000247	nm0108273,nm0171718
tt0119095	0	1997	Drama,Family,Fantasy	99	6.5	nm0836430	nm0038611,nm0572951,nm0176497
tt0119097	0	1997	Comedy	89	7.2	nm0156828	nm0156828
tt0119098	0	1997	Drama,Romance	93	5.8	nm0769703	nm0769703
tt0119099	0	1998	Action,Crime,Drama	124	7.0	nm0387706	nm0443582
tt0119107	0	1997	Documentary	80	7.1	nm0001554	\N
tt0119109	0	1997	Comedy,Romance	98	5.3	nm0718645	nm0891554,nm0304665,nm0541632
tt0119114	0	1997	Comedy,Drama,Romance	102	6.7	nm0262678	nm0394984
tt0119115	0	1997	Comedy	93	6.4	nm0950000,nm0770961	nm0000092,nm0426917,nm0001402,nm0001589
tt0119116	0	1997	Action,Adventure,Sci-Fi	126	7.6	nm0000108	nm0000108,nm0436543
tt0119123	0	1997	Action,Drama,Thriller	105	5.1	nm0258066	nm0835732,nm0608068
tt0119125	0	1997	Drama,Romance	103	7.2	nm0629933	nm0629933
tt0119137	0	1997	Comedy,Family,Sci-Fi	93	5.3	nm0562645	nm0853139,nm0000455,nm0909556
tt0119141	0	1997	Comedy,Drama,Romance	109	6.1	nm0855035	nm0852599,nm0714203
tt0119142	0	1997	Comedy,Romance	115	5.8	nm0818465	nm0398174,nm0525503
tt0119152	0	1997	Adventure,Drama,Family	86	4.7	nm0683578	nm0560469,nm0907929
tt0119164	0	1997	Comedy,Drama	91	7.2	nm0146341	nm0064479
tt0119165	0	1997	Documentary	97	6.6	nm0446848	\N
tt0119167	0	1997	Crime,Drama,Thriller	108	7.5	nm0359734	nm0359734
tt0119169	0	1997	Comedy,Romance	100	5.9	nm0682251	nm0682251,nm0894787
tt0119173	0	1997	Action,Drama,War	125	6.0	nm0000631	nm0018824,nm0878638
tt0119174	0	1997	Drama,Mystery,Thriller	129	7.7	nm0000399	nm0104335,nm0274905
tt0119177	0	1997	Drama,Sci-Fi,Thriller	106	7.7	nm0629272	nm0629272
tt0119190	0	1997	Action,Adventure,Comedy	92	5.6	nm0918873	nm0911599,nm0647615,nm0920108
tt0119196	0	1998	Crime,Mystery,Thriller	114	5.7	nm0000265	nm0001300,nm0370879
tt0119203	0	1997	Drama	92	2.8	nm0262923	nm0262923,nm0956362
tt0119204	0	1998	Drama,Family	110	6.2	nm0344985	nm0342505,nm0344985,nm0423765
tt0119207	0	1998	Comedy,Drama	85	7.2	nm0842140	nm0842140
tt0119209	0	1997	Comedy,Drama,Romance	103	5.7	nm0671210	nm0906764
tt0119210	0	1997	Crime,Mystery,Thriller	118	6.4	nm0835732	nm0835732
tt0119214	0	1997	Comedy,Crime	94	4.8	nm0128883	nm0563434,nm0009190
tt0119215	0	1997	Comedy,Family	95	5.8	nm0005367	nm0773759,nm0465741,nm0782499
tt0119217	0	1997	Drama,Romance	126	8.3	nm0001814	nm0000354,nm0000255
tt0119219	0	1998	Comedy,Crime,Mystery	102	5.6	nm0423646	nm0670278,nm0169505,nm0812513
tt0119223	0	1998	Drama,Romance	111	6.8	nm0190859	nm0002042,nm0322248
tt0119225	0	1997	Comedy,Crime,Drama	91	6.9	nm0193554	nm0193554
tt0119227	0	1997	Adventure,Fantasy,Horror	100	6.1	nm0169931	nm0844214,nm0785376,nm0342278,nm0342303
tt0119229	0	1997	Action,Comedy,Crime	107	7.3	nm0000786	nm0417716,nm0222584,nm0684336,nm0000131
tt0119237	0	1997	Comedy,Drama	89	6.6	nm0005101	nm0005101
tt0119238	0	1998	Crime,Drama	100	5.8	nm0147985	nm0343419
tt0119239	0	1997	Action,Crime,Mystery	173	7.3	nm0706800	nm0101555,nm0706800,nm0787022
tt0119247	0	1998	Action,Adventure,Comedy	104	5.8	nm0496312	nm0223250,nm0296829,nm0496312
tt0119248	0	1997	Drama,Romance	94	6.8	nm0654858	nm0654858,nm0876545,nm0759757
tt0119249	0	1998	Action,Adventure,Crime	127	5.8	nm0958969	nm0347188,nm0017749,nm0180260
