tconst	primaryTitle	genres	isAdult	averageRating	directors	writers
tt0090334	Wizards of the Lost Kingdom II	Action,Adventure,Fantasy	0	2.1	nm0341458	nm0341458,nm0809029
tt0090350	Year of the Dragon	Action,Crime,Drama	0	6.8	nm0001047	nm1084359,nm0000231,nm0001047
tt0090357	Young Sherlock Holmes	Adventure,Fantasy,Mystery	0	6.8	nm0001469	nm0236279,nm0001060
tt0090366	A Zed & Two Noughts	Comedy,Drama	0	7.2	nm0000425	nm0000425,nm0232924
tt0090368	A Cruel Romance	Drama,Romance	0	7.9	nm0752922	nm0652534,nm0752922
tt0090555	Crocodile Dundee	Adventure,Comedy	0	6.6	nm0265363	nm0001357,nm0787185,nm0180257
tt0090556	'night, Mother	Drama	0	7.5	nm0601963	nm0635568
tt0090557	'Round Midnight	Drama,Music	0	7.4	nm0851724	nm0666714,nm0694046,nm0713128,nm0851724,nm0851725
tt0090567	52 Pick-Up	Crime,Drama,Thriller	0	6.4	nm0001239	nm0001465,nm0827386
tt0090570	84 Charing Cross Road	Biography,Drama,Romance	0	7.4	nm0427880	nm0359815,nm0740464,nm0925849
tt0090583	About Last Night	Comedy,Drama,Romance	0	6.3	nm0001880	nm0000519,nm0443730,nm0213932
tt0090605	Aliens	Action,Adventure,Horror	0	8.4	nm0000116	nm0000116,nm0318429,nm0001353,nm0639321,nm0795953
tt0090633	An American Tail	Adventure,Animation,Comedy	0	6.9	nm0089940	nm0456946,nm0294440,nm0312076
tt0090655	April Fool's Day	Horror,Mystery	0	6.1	nm0910510	nm0045301
tt0090660	Armed and Dangerous	Action,Comedy,Crime	0	5.7	nm0504495	nm0004976,nm0000601,nm0005077,nm0868242
tt0090670	At Close Range	Crime,Drama	0	6.9	nm0001226	nm0507900,nm0443582
tt0090685	Back to School	Comedy,Romance,Sport	0	6.7	nm0582635	nm0436950,nm0017620,nm0868242,nm0000601,nm0001098,nm0276248,nm0810948
tt0090693	Band of the Hand	Action,Crime,Drama	0	6.1	nm0001274	nm0136818,nm0052944
tt0090728	Big Trouble in Little China	Action,Adventure,Comedy	0	7.2	nm0000118	nm0325778,nm0918434,nm0725379
tt0090729	Biggles: Adventures in Time	Adventure,Family,Sci-Fi	0	5.6	nm0396421	nm0424373,nm0344072,nm0910626
tt0090738	Black Widow	Crime,Drama,Mystery	0	6.4	nm0706182	nm0060103
tt0090756	Blue Velvet	Crime,Drama,Mystery	0	7.7	nm0000186	nm0000186
tt0090768	The Boy Who Could Fly	Drama,Fantasy,Romance	0	6.6	nm0145309	nm0145309
tt0090774	Brighton Beach Memoirs	Comedy	0	6.8	nm0757256	nm0800319
tt0090799	Care Bears Movie II: A New Generation	Adventure,Animation,Comedy	0	5.5	nm0774927	nm0766558,nm0250172,nm0265283,nm0473653,nm0689871,nm0774050,nm0787324,nm0928821
tt0090830	Children of a Lesser God	Drama,Romance	0	7.2	nm0354279	nm0575865,nm0026803,nm0140572
tt0090837	Chopping Mall	Horror,Sci-Fi	0	5.6	nm0691061	nm0691061,nm0593746
tt0090848	The Clan of the Cave Bear	Adventure,Drama,Fantasy	0	5.4	nm0152469	nm0041652,nm0000626,nm0636582
tt0090849	Class of Nuke 'Em High	Comedy,Horror,Sci-Fi	0	5.6	nm0354286,nm0442207	nm0354286,nm0748892,nm0442207,nm0835376,nm0281258
tt0090852	Clockwise	Comedy	0	6.6	nm0602454	nm0292450
tt0090856	Club Paradise	Comedy	0	5.1	nm0000601	nm0733427,nm0503167,nm0588082,nm0822078,nm0000601,nm0236519
tt0090859	Cobra	Action,Crime,Thriller	0	5.8	nm0181902	nm0331514,nm0000230
tt0090863	The Color of Money	Drama,Sport	0	7.0	nm0000217	nm0856677,nm0697115
tt0090886	Crimes of the Heart	Comedy,Drama	0	6.3	nm0000915	nm0377107
tt0090887	Critters	Comedy,Horror,Sci-Fi	0	6.1	nm0378893	nm0611344,nm0378893,nm0649210
tt0090888	Crossroads	Drama,Music,Mystery	0	7.1	nm0001353	nm0299301
tt0090917	Deadly Friend	Drama,Horror,Sci-Fi	0	5.6	nm0000127	nm0378255,nm0748022
tt0090927	The Delta Force	Action,Adventure,Drama	0	5.6	nm0324875	nm0116145,nm0324875
tt0090966	Down and Out in Beverly Hills	Comedy	0	6.2	nm0005196	nm0268988,nm0005196,nm0135117
tt0090967	Down by Law	Comedy,Crime,Drama	0	7.6	nm0000464	nm0000464
tt0090985	The Decline of the American Empire	Comedy,Drama	0	7.1	nm0000780	nm0000780,nm0033501,nm0087399,nm0491682,nm0698940,nm0729014,nm6600470,nm6600471
tt0091024	Extremities	Drama,Thriller	0	6.3	nm0950001	nm0557895
tt0091042	Ferris Bueller's Day Off	Comedy	0	7.8	nm0000455	nm0000455
tt0091055	Firewalker	Action,Adventure,Comedy	0	5.1	nm0496746	nm0331533,nm0742138,nm0015792
tt0091059	Flight of the Navigator	Adventure,Comedy,Family	0	6.9	nm0459170	nm0048741,nm0123674,nm0423333
tt0091064	The Fly	Drama,Horror,Sci-Fi	0	7.6	nm0000343	nm0486228,nm0688279,nm0000343
tt0091080	Friday the 13th Part VI: Jason Lives	Horror,Thriller	0	6.0	nm0572951	nm0572951,nm0566699,nm0192446
tt0091083	From Beyond	Horror,Sci-Fi	0	6.6	nm0002340	nm0522454,nm0951206,nm0660016,nm0002340
tt0091093	The Fugitives	Comedy,Crime,Drama	0	7.0	nm0891554	nm0891554
tt0091129	The Golden Child	Action,Adventure,Comedy	0	6.0	nm0006916	nm0271022
tt0091142	Gothic	Drama,Fantasy,Horror	0	5.7	nm0001692	nm0901446,nm0126406,nm0791222
tt0091149	The Great Mouse Detective	Adventure,Animation,Family	0	7.1	nm0166256,nm0560329,nm0585150,nm0615780	nm0949954,nm0314788,nm0401362,nm0166256,nm0615780,nm0606407,nm0639965,nm0560329,nm0585150,nm0789873,nm0864547,nm0301810,nm0236279
tt0091159	Gung Ho	Comedy,Drama	0	6.3	nm0000165	nm0089637,nm0304665,nm0541632
tt0091167	Hannah and Her Sisters	Comedy,Drama	0	7.8	nm0000095	nm0000095
tt0091178	Haunted Honeymoon	Comedy	0	5.7	nm0000698	nm0000698,nm0550671
tt0091187	Heartbreak Ridge	Drama,War	0	6.8	nm0000142	nm0135829,nm0352518,nm0830472
tt0091188	Heartburn	Comedy,Drama	0	6.1	nm0001566	nm0001188
tt0091203	Highlander	Action,Adventure,Fantasy	0	7.0	nm0611683	nm0927074,nm0069282,nm0272511
tt0091209	The Hitcher	Mystery,Thriller	0	7.2	nm0363553	nm0714599
tt0091217	Hoosiers	Drama,Sport	0	7.4	nm0000770	nm0686233
tt0091223	House	Comedy,Fantasy,Horror	0	6.1	nm0591171	nm0215269,nm0928832
tt0091225	Howard the Duck	Action,Adventure,Comedy	0	4.8	nm0404754	nm0314153,nm0404754,nm0441718,nm0562554
tt0091251	Come and See	Drama,Thriller,War	0	8.3	nm0459552	nm0010696,nm0459552
tt0091278	Iron Eagle	Action,Thriller,War	0	5.5	nm0002089	nm0253106,nm0002089
tt0091288	Jean de Florette	Comedy,Drama	0	8.1	nm0001945	nm0656528,nm0001945,nm0102722
tt0091306	Jumpin' Jack Flash	Comedy,Romance,Thriller	0	5.9	nm0001508	nm0291905,nm0796124,nm0583600,nm0859977,nm0211823
tt0091326	The Karate Kid Part II	Action,Family,Sport	0	6.1	nm0000814	nm0436543
tt0091341	Kin-dza-dza!	Comedy,Drama,Sci-Fi	0	7.8	nm0199381	nm0300175,nm0199381
tt0091343	The Kindred	Horror,Sci-Fi,Thriller	0	5.7	nm0139461,nm0643539	nm0139461,nm0643539,nm0003587,nm0149536,nm0825010
tt0091344	King Kong Lives	Action,Adventure	0	4.0	nm0347086,nm1635724	nm0795953,nm0696267,nm0178260,nm0908624
tt0091364	Courier	Comedy,Drama,Romance	0	7.8	nm0787668	nm0097180,nm0787668
tt0091369	Labyrinth	Adventure,Family,Fantasy	0	7.3	nm0001345	nm0497140,nm0001345,nm0001402
tt0091374	Lady Jane	Biography,Drama,History	0	7.1	nm0638080	nm0117068,nm0249201
tt0091396	Legal Eagles	Comedy,Crime,Romance	0	6.0	nm0718645	nm0718645,nm0143596,nm0258390
tt0091400	Let's Get Harry	Action,Adventure	0	5.2	nm0742341,nm0000647	nm0270936,nm0002087,nm0138706
tt0091419	Little Shop of Horrors	Comedy,Horror,Musical	0	7.1	nm0000568	nm0039141,nm0000339,nm0341458
tt0091431	Armour of God	Action,Adventure,Comedy	0	6.9	nm0000329,nm0874676	nm0938944,nm0849282,nm1022277,nm0516314,nm0791949,nm0000329
tt0091445	Lucas	Comedy,Drama,Romance	0	6.9	nm0783544	nm0783544
tt0091472	The Manhattan Project	Sci-Fi,Thriller	0	6.1	nm0108613	nm0108613,nm0062136
tt0091474	Manhunter	Crime,Mystery,Thriller	0	7.2	nm0000520	nm0365383,nm0000520
tt0091480	Manon of the Spring	Drama	0	8.0	nm0001945	nm0656528,nm0001945,nm0102722
tt0091499	Maximum Overdrive	Action,Comedy,Horror	0	5.4	nm0000175	nm0000175
tt0091530	The Mission	Adventure,Drama,History	0	7.4	nm0423646	nm0004122
tt0091538	Mona Lisa	Crime,Drama,Romance	0	7.3	nm0001403	nm0001403,nm0500896
tt0091541	The Money Pit	Comedy	0	6.4	nm0000907	nm0318429
tt0091554	The Morning After	Crime,Mystery,Romance	0	5.9	nm0001486	nm0187582
tt0091557	The Mosquito Coast	Adventure,Drama,Thriller	0	6.6	nm0001837	nm0857623,nm0001707
tt0091605	The Name of the Rose	Drama,Mystery,Thriller	0	7.7	nm0000269	nm0248767,nm0001949,nm0102722,nm0291442,nm0323708
tt0091630	Night of the Creeps	Comedy,Horror,Sci-Fi	0	6.7	nm0215269	nm0215269
tt0091635	9½ Weeks	Drama,Romance	0	5.9	nm0001490	nm0573946,nm0461341,nm0455394,nm0449576
tt0091637	No Mercy	Crime,Drama,Romance	0	5.7	nm0669004	nm0135829
tt0091651	Vampire in Venice	Horror	0	5.1	nm0131840,nm0001428	nm0019116,nm0524356,nm0131840
tt0091653	Nothing in Common	Comedy,Drama,Romance	0	5.9	nm0005190	nm0687940,nm0695933,nm0005190
tt0091670	The Sacrifice	Drama	0	7.9	nm0001789	nm0001789
tt0091680	One Crazy Summer	Comedy,Romance	0	6.4	nm0390822	nm0390822
tt0091738	Peggy Sue Got Married	Comedy,Drama,Fantasy	0	6.4	nm0000338	nm0500090,nm0765403
tt0091763	Platoon	Drama,War	0	8.1	nm0000231	nm0000231
tt0091777	Police Academy 3: Back in Training	Comedy	0	5.4	nm0661577	nm0411477,nm0698493,nm0704164,nm0087904,nm0790775
tt0091778	Poltergeist II: The Other Side	Horror	0	5.7	nm0001270	nm0896131,nm0334457
tt0091790	Pretty in Pink	Comedy,Drama,Romance	0	6.7	nm0222043	nm0000455
tt0091799	Psycho III	Horror,Mystery,Thriller	0	5.5	nm0000578	nm0688279,nm0088645
tt0091814	Quicksilver	Crime,Drama,Thriller	0	5.7	nm0232777	nm0232777
tt0091828	Raw Deal	Action,Crime,Thriller	0	5.6	nm0410139	nm0898812,nm0006872,nm0222904,nm0923319
tt0091829	Rawhead Rex	Fantasy,Horror,Mystery	0	5.2	nm0667767	nm0000850
tt0091830	The Green Ray	Drama,Romance	0	7.6	nm0006445	nm0729691,nm0006445
tt0091836	Reform School Girls	Crime,Drama,Thriller	0	5.4	nm0221265	nm0221265,nm0942034,nm0192007
tt0091860	River's Edge	Crime,Drama	0	6.9	nm0006853	nm0422791
tt0091867	A Room with a View	Drama,Romance	0	7.2	nm0412465	nm0286950,nm0695609
tt0091875	Running Scared	Action,Comedy,Crime	0	6.5	nm0001382	nm0222904,nm0404128
tt0091877	Ruthless People	Comedy,Crime	0	6.9	nm0000720,nm0001878,nm0958387	nm0490958,nm0377958
tt0091886	Salvador	Drama,History,Thriller	0	7.3	nm0000231	nm0000231,nm0975328
tt0091934	Shanghai Surprise	Adventure,Comedy,Crime	0	3.3	nm0323795	nm0463385,nm0072861,nm0448637
tt0091939	She's Gotta Have It	Comedy,Romance	0	6.8	nm0000490	nm0000490,nm0403678
tt0091949	Short Circuit	Comedy,Family,Sci-Fi	0	6.6	nm0000824	nm0934093,nm0534681,nm0850695
tt0091954	Sid and Nancy	Biography,Drama,Music	0	7.0	nm0007182	nm0007182,nm0941067
tt0091983	Something Wild	Comedy,Crime,Romance	0	6.9	nm0001129	nm0296861
tt0091990	Sorority House Massacre	Horror	0	4.4	nm0290867	nm0290867
tt0091991	Soul Man	Comedy,Romance	0	5.3	nm0591171	nm0085209
tt0091993	SpaceCamp	Adventure,Family,Sci-Fi	0	5.7	nm0934863	nm0337731,nm0593200,nm0047436,nm0931121
tt0092005	Stand by Me	Adventure,Comedy,Drama	0	8.1	nm0001661	nm0000175,nm0317279,nm0262595
tt0092007	Star Trek IV: The Voyage Home	Adventure,Comedy,Sci-Fi	0	7.3	nm0000559	nm0734472,nm0000559,nm0071790,nm0576228,nm0471298,nm0583292
tt0092035	Sweet Liberty	Comedy	0	5.8	nm0000257	nm0000257
tt0092048	Tampopo	Comedy	0	7.9	nm0411631	nm0411631
tt0092067	Castle in the Sky	Adventure,Animation,Family	0	8.0	nm0594503	nm0594503,nm0842605
tt0092068	Ménage	Comedy,Crime,Drama	0	6.9	nm0088397	nm0088397
tt0092076	The Texas Chainsaw Massacre 2	Comedy,Horror	0	5.6	nm0001361	nm0141281,nm0001361
tt0092086	Three Amigos!	Comedy,Western	0	6.5	nm0000484	nm0000188,nm0584427,nm0005271
tt0092099	Top Gun	Action,Drama	0	7.0	nm0001716	nm0143596,nm0258390,nm1274594
tt0092105	Tough Guys	Comedy,Crime	0	6.2	nm0437596	nm0650561,nm0189979
tt0092106	The Transformers: The Movie	Action,Adventure,Animation	0	7.2	nm0793802	nm0295357,nm0226863,nm0095685,nm0805824,nm1992327
tt0092117	True Stories	Comedy,Musical	0	7.2	nm0126154	nm0864997,nm0377107,nm0126154
tt0092173	Violets Are Blue...	Drama,Romance	0	5.8	nm0279926	nm0284524
tt0092214	Wildcats	Comedy,Sport	0	6.1	nm0006916	nm0755294
tt0092225	Wisdom	Crime,Drama	0	5.7	nm0000389	nm0000389
tt0092240	The Wraith	Action,Horror,Romance	0	5.9	nm0555549	nm0555549
tt0092263	A Better Tomorrow	Action,Crime,Drama	0	7.4	nm0000247	nm0150916,nm0505000,nm0000247
tt0092272	Youngblood	Drama,Romance,Sport	0	6.2	nm0548533	nm0548533,nm0926237
tt0092493	Crocodile Dundee II	Action,Adventure,Comedy	0	5.7	nm0180257	nm0001357,nm0389495
tt0092494	*batteries not included	Comedy,Family,Fantasy	0	6.6	nm0730422	nm0308376,nm0083348,nm0730422,nm0534681,nm0934093
tt0092501	Project A 2	Action,Comedy,Crime	0	7.0	nm0000329	nm0000329,nm0849282,nm0950568
tt0092513	Adventures in Babysitting	Adventure,Comedy,Crime	0	6.9	nm0001060	nm0799562
tt0092532	Alien from L.A.	Adventure,Comedy,Sci-Fi	0	3.2	nm0089502	nm0723200,nm0205319,nm0089502
tt0092534	Allan Quatermain and the Lost City of Gold	Action,Adventure,Comedy	0	4.6	nm0625379	nm0353584,nm0704164,nm0721825
tt0092537	The Allnighter	Comedy,Romance	0	4.3	nm0389311	nm0389311,nm0450363
tt0092545	Amazing Grace and Chuck	Drama,Sport	0	5.8	nm0001565	nm0275914
tt0092546	Amazon Women on the Moon	Comedy,Sci-Fi	0	6.2	nm0001102,nm0331956,nm0005022,nm0000484,nm0919154	nm0057398,nm0611848
tt0092563	Angel Heart	Horror,Mystery,Thriller	0	7.2	nm0000570	nm0387132,nm0000570
tt0092585	Assassination	Action,Drama,Romance	0	5.2	nm0402597	nm0757940
tt0092593	Au Revoir les Enfants	Drama,War	0	8.0	nm0001501	nm0001501
tt0092603	Babette's Feast	Drama	0	7.8	nm0002196	nm0227598,nm0002196
tt0092605	Baby Boom	Comedy,Drama,Romance	0	6.3	nm0796124	nm0583600,nm0796124
tt0092608	Back to the Beach	Comedy,Musical	0	5.9	nm0387605	nm0464506,nm0636165,nm0456918,nm0471298,nm0576228,nm0859977,nm0750870
tt0092610	Bad Taste	Comedy,Horror,Sci-Fi	0	6.5	nm0001392	nm0001392,nm0383958,nm0358632
tt0092618	Barfly	Comedy,Drama,Romance	0	7.1	nm0775447	nm0001977
tt0092632	The Believers	Crime,Drama,Horror	0	6.1	nm0772259	nm0174304,nm0004111
tt0092638	Benji the Hunted	Adventure,Family	0	6.2	nm0131995	nm0131995
tt0092641	Best Seller	Action,Crime,Drama	0	6.4	nm0283500	nm0169540
tt0092644	Beverly Hills Cop II	Action,Comedy,Crime	0	6.6	nm0001716	nm0045301,nm0677943,nm0000552,nm0905160,nm0272511,nm0803730
tt0092654	The Big Easy	Comedy,Crime,Drama	0	6.5	nm0564319	nm0677943,nm0052944,nm0564319
tt0092666	Blind Date	Comedy,Romance	0	5.9	nm0001175	nm0490958,nm0001175,nm0228908,nm0248901,nm0740568
tt0092675	Bloodsport	Action,Biography,Drama	0	6.8	nm0036582	nm0504802,nm0181731,nm0295305,nm0245235
tt0092690	Born in East L.A.	Comedy	0	6.0	nm0001507	nm0001507
tt0092695	The Brave Little Toaster	Adventure,Animation,Family	0	7.2	nm0715916	nm0228300,nm0715916,nm0710020,nm0568505
tt0092699	Broadcast News	Comedy,Drama,Romance	0	7.3	nm0000985	nm0000985
tt0092710	Burglar	Comedy,Crime	0	5.1	nm0933505	nm0088747,nm0517188,nm0918861,nm0933505
tt0092718	Can't Buy Me Love	Comedy,Drama,Romance	0	6.8	nm0711114	nm0842464
tt0092745	A Man from Boulevard des Capucines	Comedy,Musical,Romance	0	7.6	nm0839645	nm0015503
tt0092746	Cherry 2000	Action,Adventure,Comedy	0	5.6	nm0208923	nm0285126,nm0021899
tt0092783	Cop	Crime,Drama,Mystery	0	6.4	nm0364805	nm0255278,nm0364805
tt0092796	Creepshow 2	Fantasy,Horror	0	6.0	nm0331193	nm0000175,nm0001681,nm0282061
tt0092834	Date with an Angel	Comedy,Fantasy,Romance	0	5.6	nm0572951	nm0572951
tt0092850	Deadtime Stories	Comedy,Drama,Fantasy	0	4.7	nm0217546	nm0217546,nm0452579,nm0791314
tt0092857	Death Wish 4: The Crackdown	Action,Crime,Drama	0	5.5	nm0496746	nm0307257,nm0382724
tt0092890	Dirty Dancing	Drama,Music,Romance	0	7.1	nm0001915	nm0075044
tt0092906	Dolls	Horror	0	6.3	nm0002340	nm0619547
tt0092925	Dragnet	Comedy,Crime,Mystery	0	6.0	nm0542539	nm0000101,nm0958993,nm0542539,nm0916131
tt0092929	Drowning by Numbers	Comedy,Drama	0	7.1	nm0000425	nm0000425
tt0092948	Eddie Murphy: Raw	Comedy,Documentary	0	7.6	nm0870186	nm0000552,nm0005540
tt0092965	Empire of the Sun	Drama,War	0	7.7	nm0000229	nm0001779,nm0050618,nm0583675
tt0092974	Ernest Goes to Camp	Comedy,Family	0	5.5	nm0156047	nm0156047,nm0760244,nm0676133,nm0495299
tt0092991	Evil Dead II	Comedy,Horror	0	7.7	nm0000600	nm0000600,nm0818547
tt0093010	Fatal Attraction	Drama,Thriller	0	6.9	nm0001490	nm0213139
tt0093011	Fatal Beauty	Action,Comedy,Crime	0	5.4	nm0276169	nm0840908,nm0377088,nm0718466
tt0093036	Flowers in the Attic	Drama,Mystery,Thriller	0	5.7	nm0089177	nm0028892,nm0089177
tt0093044	The Fourth Protocol	Thriller	0	6.5	nm0533334	nm0043480,nm0123120,nm0287046
tt0093051	From the Hip	Comedy,Crime,Drama	0	6.1	nm0163706	nm0163706,nm0005082
tt0093058	Full Metal Jacket	Drama,War	0	8.2	nm0000040	nm0000040,nm0380282,nm0368007
tt0093073	Gardens of Stone	Drama,Romance,War	0	6.3	nm0000338	nm0698481,nm0060103
tt0093075	The Gate	Fantasy,Horror	0	6.0	nm0847749	nm0002749
tt0093091	Ghoulies II	Comedy,Horror	0	4.7	nm0051649	nm1441237,nm0660016,nm0001942
tt0093093	The Glass Menagerie	Drama	0	7.1	nm0000056	nm0931783
tt0093105	Good Morning, Vietnam	Biography,Comedy,Drama	0	7.3	nm0001469	nm0548732,nm0188686
tt0093137	Hamburger Hill	Action,Drama,Thriller	0	6.7	nm0410139	nm0135829
tt0093146	Hard Ticket to Hawaii	Action,Comedy,Crime	0	5.0	nm0796477	nm0796477
tt0093148	Harry and the Hendersons	Comedy,Family,Fantasy	0	6.1	nm0213100	nm0213100,nm0551976,nm1360612
tt0093171	Hell Comes to Frogtown	Action,Comedy,Sci-Fi	0	5.5	nm0413459,nm0457970	nm0413459,nm0289696
tt0093175	Hello Again	Comedy,Drama,Fantasy	0	5.3	nm0675068	nm0410574
tt0093177	Hellraiser	Horror,Thriller	0	6.9	nm0000850	nm0000850
tt0093185	The Hidden	Horror,Sci-Fi,Thriller	0	7.0	nm0794791	nm0467942
tt0093186	Hiding Out	Comedy,Drama,Romance	0	6.4	nm0320588	nm0579775,nm0745087
tt0093191	Wings of Desire	Drama,Fantasy,Romance	0	7.9	nm0000694	nm0000694,nm0359563,nm0718637,nm0252065
tt0093200	Hollywood Shuffle	Comedy	0	6.9	nm0870186	nm0410101,nm0870186,nm0005540
tt0093206	Red Sorghum	Drama,History,Romance	0	7.3	nm0955443	nm0155261,nm0594911,nm0955824
tt0093207	Wings of Honneamise	Animation,Drama,Sci-Fi	0	7.2	nm0945293	nm0945293,nm1577584
tt0093209	Hope and Glory	Comedy,Drama,Romance	0	7.3	nm0000958	nm0000958
tt0093220	House II: The Second Story	Comedy,Fantasy,Horror	0	5.4	nm0928832	nm0215269,nm0928832
tt0093223	House of Games	Crime,Drama,Thriller	0	7.2	nm0000519	nm0000519,nm0441747
tt0093260	Innerspace	Action,Adventure,Comedy	0	6.8	nm0001102	nm0090151,nm0698734
tt0093267	Intervista	Comedy,Drama,Fantasy	0	7.0	nm0000019	nm0000019,nm0029742
tt0093278	Ishtar	Action,Adventure,Comedy	0	4.7	nm0561938	nm0561938
tt0093300	Jaws: The Revenge	Adventure,Horror,Thriller	0	3.0	nm0765121	nm0001940,nm0208775
tt0093378	La Bamba	Biography,Drama,Music	0	6.9	nm0883609	nm0883609
tt0093389	The Last Emperor	Biography,Drama,History	0	7.7	nm0000934	nm0881100,nm0672546,nm0000934,nm0699701
tt0093405	Leonard Part 6	Action,Comedy,Sci-Fi	0	2.2	nm0917992	nm0721800,nm0001070
tt0093407	Less Than Zero	Crime,Drama	0	6.4	nm0437709	nm0254735,nm0679037
tt0093409	Lethal Weapon	Action,Crime,Thriller	0	7.6	nm0001149	nm0000948,nm0090151
tt0093412	Law of Desire	Comedy,Drama,Thriller	0	7.1	nm0000264	nm0000264
tt0093418	Like Father Like Son	Comedy,Fantasy	0	5.2	nm0199722	nm0131661,nm0089237,nm0395924
tt0093428	The Living Daylights	Action,Adventure,Thriller	0	6.7	nm0322515	nm0537363,nm0933865,nm0001220
tt0093437	The Lost Boys	Comedy,Horror	0	7.2	nm0001708	nm0278969,nm0421894,nm0090151
tt0093467	Made in Heaven	Comedy,Fantasy,Romance	0	6.2	nm0748928	nm0262595,nm0317279
tt0093476	Maid to Order	Comedy,Fantasy	0	5.6	nm0427468	nm0427468,nm0398286,nm0398287
tt0093477	Making Mr. Right	Comedy,Romance,Sci-Fi	0	5.5	nm0782384	nm0125698,nm0291012
tt0093493	Mannequin	Comedy,Fantasy,Romance	0	6.0	nm0331998	nm0749493,nm0331998
tt0093507	Masters of the Universe	Action,Adventure,Fantasy	0	5.4	nm0323787	nm0643973,nm0006809,nm0323787
tt0093509	Matewan	Drama,History	0	7.9	nm0000626	nm0000626
tt0093512	Maurice	Drama,Romance	0	7.6	nm0412465	nm0286950,nm0381388,nm0412465
tt0093516	Meatballs III: Summer Job	Comedy,Fantasy,Romance	0	3.5	nm0578899	nm0941457,nm0664513,nm0450170,nm0000601,nm0020626,nm0089676,nm0325175,nm0578899
tt0093560	The Monster Squad	Action,Comedy,Fantasy	0	6.9	nm0215269	nm0000948,nm0215269
tt0093565	Moonstruck	Comedy,Drama,Romance	0	7.2	nm0422484	nm0788234
tt0093582	Munchies	Comedy,Fantasy,Horror	0	3.9	nm0386443	nm0809029
tt0093589	My Demon Lover	Comedy,Fantasy,Horror	0	4.6	nm0522604	nm0712904
tt0093596	Nadine	Comedy,Mystery,Romance	0	5.5	nm0000914	nm0000914
tt0093605	Near Dark	Horror	0	6.9	nm0000941	nm0714599,nm0000941
tt0093629	A Nightmare on Elm Street 3: Dream Warriors	Fantasy,Horror	0	6.7	nm0751080	nm0000127,nm0905818,nm0001104,nm0751080
tt0093638	No Man's Land	Crime,Drama,Thriller	0	6.1	nm0921464	nm0937725
tt0093640	No Way Out	Action,Crime,Drama	0	7.1	nm0002044	nm0269879,nm0307561
tt0093677	Opera	Crime,Horror,Mystery	0	6.9	nm0000783	nm0000783,nm0274853
tt0093690	Outrageous Fortune	Comedy	0	6.2	nm0002137	nm0228908
tt0093692	Over the Top	Action,Drama,Sport	0	5.8	nm0324875	nm0176684,nm0257168,nm0798103,nm0000230
tt0093693	Overboard	Comedy,Romance	0	6.9	nm0005190	nm0228908
tt0093713	Pelle the Conqueror	Drama	0	7.7	nm0000806	nm0026069,nm0000806,nm0257981,nm0720675
tt0093744	The New Adventures of Pippi Longstocking	Adventure,Family,Fantasy	0	5.9	nm0002175	nm0511807,nm0002175
tt0093748	Planes, Trains & Automobiles	Comedy,Drama	0	7.6	nm0000455	nm0000455
tt0093756	Police Academy 4: Citizens on Patrol	Comedy,Crime	0	5.0	nm0236930	nm0411477,nm0698493,nm0704164,nm0087904,nm0790775
tt0093773	Predator	Action,Adventure,Horror	0	7.8	nm0001532	nm0859029,nm0859049
tt0093777	Prince of Darkness	Horror	0	6.7	nm0000118	nm0000118
tt0093779	The Princess Bride	Adventure,Comedy,Family	0	8.0	nm0001661	nm0001279
tt0093780	The Principal	Action,Crime,Drama	0	6.3	nm0128883	nm0214421
tt0093793	Project X	Comedy,Drama,Sci-Fi	0	6.2	nm0438279	nm0489623,nm0007140
tt0093818	Radio Days	Comedy	0	7.4	nm0000095	nm0000095
tt0093820	Rage of Honor	Action,Drama	0	5.4	nm0381638	nm0324271,nm0072112
tt0093822	Raising Arizona	Comedy,Crime	0	7.3	nm0001054,nm0001053	nm0001053,nm0001054
tt0093857	Revenge of the Nerds II: Nerds in Paradise	Comedy	0	5.1	nm0005387	nm0582481,nm0854185,nm0951599,nm0119542,nm0348415,nm0551187
tt0093870	RoboCop	Action,Crime,Sci-Fi	0	7.6	nm0000682	nm0627159,nm0591160
